"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14871.4551034056","14560.4500543414","14937.4543136692","15964.2562442835","17111.1505208986","17885.3537056542","18441.6345459801","19127.3004126074","19319.9835645765","20579.365916514","21500.6292898099","22521.0409382492","23306.2795376277","23987.3688944924","25096.6858778485","25677.4190803252","27744.0617198326","29353.5006283723","29827.1425475385","30682.9538757235","31214.0510925451","32701.3785970948","32988.6097597613","36242.6212285958","37293.3567850718","37479.6829800129","39933.5744436033","42218.5377148394","42520.7544165013","45926.0094773538","45373.5594085757","46990.1801153578",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16606.4112106628","17248.8309868746","17880.5236414649","18352.7324930013","19204.7619760459","19971.8262889625","20862.3612373108","21796.18403505","22371.4709790884","23234.7442476671","24662.1339913618","25427.1628874025","26213.4502337754","26992.9476151104","28422.2904744225","29756.1892535889","31731.4830038082","33283.6226406336","34157.7572249978","33233.2412508214","34500.4846114782","35940.6384504711","36914.3944005823","38213.4524702746","39319.9938597356","40425.4797693392","41788.9124284629","43383.660342992","45078.0112159538","46650.7649746857","45120.2188232231","48588.7299915476",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26296.7247384135","27457.7816682162","29065.536249123","30233.081782328","31146.331484621","32789.1157843785","33825.9972546119","35906.4913353372","36711.9594933325","36821.770766399","39581.1002204065","41745.8064484949","41423.6996751428","40641.5594601396","41633.9337509708","43198.0219540474","46090.0997859602","48588.5587606196","52665.0252707649","55272.6222338459","53255.6064232312","50267.6468570866","50308.4628218068","47520.0737459247","44573.9741880282","36449.0884881843","33800.292052506","34218.3881261022","35029.4377260098","35241.222343068","34910.8532670212","37676.0574024828",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10972.8002924578","11539.5267903003","12093.5238155858","12670.1966484506","14010.9586687038","14960.5150013154","16812.8587409666","18600.7931130439","20083.0227939334","20312.4708714063","22002.3285764319","23826.6187690698","24944.4077557998","25189.0069302824","24942.9105302155","21211.0584657166","20675.4439612994","22107.6533590004","22710.2785264498","23376.137300675","22167.8177041033","23648.7183569467",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017.05760785551","2121.17061070078","2276.13018077994","2311.1442856502","2378.64520531791","2474.8904980997","2563.07268942414","2557.39947148932","2576.55586856133","2632.17497226549","2721.48054790024","2793.96521343929","2836.61737134008","2993.4464967182","3232.70897830908","3475.58661388247","3715.38749917214","3915.45268293926","3970.97128086713","4018.99258292213","4040.59084878707","4149.38435764537","4189.26856322137","4302.06374743648","4474.06216638275","4652.60987355253","4733.54610150774","4891.71977393238","5235.59479457438","5375.21871071797","5278.41860157866","5748.00595195309",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5082.61748202931","5629.75618208597","6102.65447947","6453.93908709187","6642.36319934425","6761.51454548468","7022.61547973221","7453.63254200086","7930.52941915698","8192.78641157068","8437.86617943138","8509.42914470161","8664.94765175866","9032.1267602578","9782.50905509564","10610.1700032085","11662.7080722882","13166.913565808","14473.5133144709","14481.8924977996","15234.9711158603","17005.6373546443","18757.9647816836","20885.4539709176","22971.0796033967","25392.1416678713","27902.7681266779","30526.3798548751","31869.2187984921","32874.8910250624","26907.3589156956","31900.9417472655",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3351.98581706505","3467.91244022108","3456.71140604931","3650.292008994","4105.18059178516","4416.12425860398","4537.79935201821","4826.26201085862","4776.20581971897","4834.64783368216","5000.77871191954","5076.38727204205","5373.09604032452","5647.66910871758","6027.77355521635","6548.04828658198","7198.50563879803","7961.29629613321","8791.25863194168","8881.92551488583","9664.27127150208","10400.948481172","10679.7977510315","11196.3777289241","11410.3291928696","11481.464556988","11933.6003263784","12442.7464624852","12999.5507569875","13272.6508348294","11789.0292775148","13748.5336151609",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.61728149901","2676.26834119984","2684.64905094235","2742.8143710203","2856.18274531414","2980.45013632556","3136.1451742418","3273.82716099454","3215.25863877632","3292.02874255358","3437.10869797729","3545.85068025667","3658.68975528054","3842.34661788903","4121.95156075657","4375.79506966788","4661.96261246099","5005.59101545659","5224.59099898587","5236.97757139917","5587.06613703995","5818.59366825987","6244.17792430349","6559.71277615463","6905.11304575314","7122.72473542838","7614.7731934884","8001.75648006143","8565.59071007976","9100.3854775636","8198.9675013519","8892.78934599976",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9631.9586618227","10429.3174571875","10958.2745373974","10794.1097410859","11606.3405236297","12491.9936452983","12963.7952264582","13760.6962724247","13396.3471236878","12778.3006358123","13159.7335730103","14566.6895588214","15334.5416206362","15193.8953376753","16460.4899110422","17880.5766012149","18022.4426213912","17594.688861591","18007.2458984331","18348.5123370672","16825.885444641","15144.5689629446",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1716.96381227338","1883.08672278492","2115.52906234108","2467.45442760605","2573.87153942546","2450.12471110022","2592.76738970259","2445.31847308239","2297.03010846151","2291.22711571486","2207.15410220113","2178.90892495194","2136.57376978282","2153.39380000389","2198.39602252334","2334.89055163263","2457.95152533252","2637.96180447355","2599.1232550897","2709.80532599772","2930.76964838656","2938.24939804332","3046.78367144486","3133.19024853737","3530.49907161425","3704.96272023941","3851.26492650684","3966.94743172774","3957.27846616098","4114.48353487691","3946.50751392608","4040.03944593112",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6185.54205173008","5925.03683710303","6193.45397033399","6560.5577870339","7040.43529989117","7685.73985608097","8278.26455137422","8936.80298404355","9488.18425589628","10040.8983752327","10673.5825297005","11121.464220489","11804.2662616752","12288.9940800927","13353.7477731618","13896.7933802514","15150.1337113781","16804.6920931854","18303.3529197977","19240.9681559323","20890.5192117577","22658.3773208624","23589.147574329","24319.8802935067","25316.331544595","26822.6642478408","28165.8365529133","29958.1207092074","32027.6027335558","34975.8820889939","35312.3206271613","38125.1914705145",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1473.88960751869","1500.97515265001","1545.08562182822","1549.36408255086","1537.42499639956","1572.72126672091","1652.85223525465","1758.20348098885","1874.73376891585","1945.77336108935","2057.26596571893","2134.63062139098","2194.87199873593","2109.54932631335","2387.00705933725","2528.02108364026","2689.71393297028","2845.07660474982","2998.83080003049","3065.33738333902","3207.40741837644","3316.11924524895","3373.6172304605","3512.99215193678","3600.47657921983","3417.74441664112","3406.34527257266","3493.00701683436","3573.09246827702","3653.50420605607","3512.44454625804","3669.89668214665",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13408.7073603645","14081.6274103275","14962.9832979307","15894.6631835196","16757.2539886005","17722.4373635818","18258.4941368344","19299.5559190714","20478.1532556059","21776.6904722741","22935.2028836808","24879.2175833676","25465.6735672848","25965.8790162219","28989.6282931868","29346.9235217744","29952.6363603839","30582.9873125009","30774.7601678108","30533.3834398909","30928.7909301353","31824.1548383855","32582.6224082106","33172.6712604566","33682.850026137","34016.0223523129","34346.8673317443","34363.7546291317","35040.6949804391","36261.0652552172","34160.8616346184","35850.3219311934",
"Korea, Dem. People's Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11780.5733822401","12740.3150962338","13182.853729423","13203.4374772946","13578.8912069123","14407.4240843461","14922.0003851427","15789.0171226731","16687.8065517867","17718.1515724418","18879.2581308954","19527.9713870178","20356.647299736","20851.9913607498","21477.9532429352","22725.2774946084","24679.1335394565","25735.9520849352","26665.8372952939","26460.3029533682","27261.5597028679","26769.5118850004","26438.0163019973","27936.0396644563","28742.4403783509","29660.8960672526","31607.7542431733","33044.7167387479","34928.5435337746","37299.1542574222","34877.1399196941","36037.9577844343",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5603.71322491105","5839.10326280372","5918.62482983602","6199.78671313754","6507.06671312505","6929.3597438438","7003.39496744718","7262.05298368032","7191.82353748056","7046.72129785085","6905.25194096227","6884.07450553888","6890.74125150923","7238.9528039156","7644.8067322377","7963.71661425576","8514.23135782456","9126.94268489996","9809.75493595329","9747.69025655528","10833.901040954","11384.3721783312","10861.3602313031","11992.0830301088","12411.3020900799","12436.2346805553","13024.1498931552","13604.1747171995","14179.3412673363","14184.1157899892","14046.6522172277","15037.1896409496",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2200.90090234064","2301.60304199268","2268.34257283008","2530.03230390403","2851.4493828269","3052.07880835798","2782.16055379016","2514.87848144453","2178.70109644069","2469.18363445827","3013.38129950504","3371.51387938669","3354.09869480837","3485.04161403643","3712.20409758384","3950.24130014908","4120.27108838546","4494.7313227255","5255.82560942147","5371.68710020242","5510.13293040455","5954.40078363208","6305.39180301552","6401.74089135074","6469.15279442878","6509.03529929429","5698.41205720855","6199.45101755052",
