idno,cntry,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,anctry1,anctry2
13002,EE,1.0,2.0,2.0,1.5,2.0,5.0,Estonian nfs,No answer*
13013,EE,2.0,3.0,3.0,1.5,2.0,3.0,Estonian nfs,No second ancestry* 
13050,EE,1.0,2.0,2.0,1.2000000000000002,8.0,8.0,Estonian nfs,No answer*
13071,EE,2.0,2.0,2.0,1.2000000000000002,8.0,7.0,Estonian nfs,No answer*
13073,EE,2.0,2.0,2.0,0.5999999999999996,8.0,7.0,Estonian nfs,No answer*
13096,EE,2.0,3.0,3.0,1.2000000000000002,7.0,7.0,Russian nfs,Ukrainian nfs
13101,EE,1.0,2.0,3.0,1.2000000000000002,6.0,3.0,Estonian nfs,No answer*
13113,EE,2.0,3.0,4.0,0.9000000000000004,3.0,4.0,Russian nfs,No answer*
13120,EE,2.0,2.0,2.0,1.5,2.0,5.0,Estonian nfs,No answer*
13130,EE,3.0,3.0,3.0,1.5,5.0,5.0,Russian nfs,Estonian Russian
13132,EE,3.0,3.0,4.0,1.5,3.0,3.0,Estonian nfs,No answer*
13152,EE,1.0,1.0,1.0,0.0,10.0,10.0,Estonian nfs,No answer*
13181,EE,2.0,2.0,3.0,0.5999999999999996,6.0,7.0,Estonian Russian,No answer*
13183,EE,2.0,2.0,2.0,0.9000000000000004,7.0,5.0,Russian nfs,No answer*
13194,EE,2.0,2.0,3.0,0.0,10.0,7.0,Estonian nfs,No answer*
13204,EE,1.0,1.0,1.0,1.5,10.0,5.0,Estonian nfs,No second ancestry* 
13211,EE,3.0,4.0,4.0,3.0,5.0,5.0,Russian nfs,No answer*
13239,EE,2.0,3.0,3.0,1.7999999999999998,4.0,5.0,Estonian nfs,No answer*
13256,EE,2.0,2.0,3.0,1.5,5.0,5.0,Estonian nfs,Russian nfs
13273,EE,3.0,2.0,4.0,3.0,10.0,5.0,Estonian nfs,No answer*
13279,EE,2.0,2.0,2.0,1.2000000000000002,8.0,8.0,Estonian nfs,No answer*
13293,EE,2.0,2.0,2.0,1.5,10.0,7.0,Estonian nfs,No answer*
13296,EE,1.0,2.0,2.0,2.4,0.0,0.0,Estonian nfs,No answer*
13306,EE,2.0,2.0,2.0,2.1,3.0,3.0,Estonian nfs,No answer*
13347,EE,2.0,4.0,2.0,1.5,5.0,3.0,Estonian nfs,No answer*
13349,EE,2.0,2.0,2.0,0.2999999999999998,5.0,5.0,Russian nfs,No answer*
13368,EE,1.0,3.0,4.0,2.7,1.0,0.0,Estonian nfs,No answer*
13369,EE,2.0,2.0,2.0,1.5,2.0,3.0,Estonian nfs,No answer*
13376,EE,2.0,4.0,4.0,1.5,8.0,5.0,Russian nfs,No answer*
13383,EE,1.0,3.0,3.0,2.1,2.0,2.0,Estonian nfs,No answer*
13401,EE,2.0,2.0,2.0,0.9000000000000004,6.0,6.0,Russian nfs,No answer*
13414,EE,3.0,3.0,3.0,2.7,5.0,0.0,Russian nfs,No answer*
13422,EE,3.0,3.0,4.0,1.5,3.0,5.0,Estonian Russian,No answer*
13428,EE,1.0,2.0,2.0,1.5,5.0,6.0,Estonian nfs,No answer*
13431,EE,1.0,2.0,2.0,1.5,7.0,5.0,Estonian nfs,No answer*
13445,EE,2.0,2.0,2.0,3.0,3.0,2.0,Estonian nfs,No answer*
13449,EE,2.0,2.0,2.0,0.5999999999999996,7.0,7.0,Estonian nfs,No answer*
13457,EE,2.0,2.0,2.0,1.7999999999999998,3.0,5.0,Estonian nfs,No answer*
13481,EE,2.0,2.0,3.0,0.5999999999999996,3.0,3.0,Estonian nfs,No answer*
13482,EE,3.0,3.0,3.0,1.5,3.0,5.0,Estonian nfs,No answer*
13499,EE,2.0,2.0,2.0,1.7999999999999998,5.0,5.0,Estonian nfs,No answer*
13507,EE,2.0,3.0,3.0,2.4,8.0,5.0,Estonian nfs,No answer*
13509,EE,3.0,3.0,3.0,1.5,5.0,5.0,Russian nfs,No answer*
13529,EE,2.0,3.0,4.0,3.0,1.0,0.0,Estonian nfs,No answer*
13543,EE,1.0,1.0,1.0,0.5999999999999996,10.0,10.0,Estonian nfs,No answer*
13546,EE,2.0,2.0,2.0,0.5999999999999996,5.0,5.0,Estonian nfs,No answer*
13549,EE,1.0,1.0,1.0,0.2999999999999998,9.0,9.0,Estonian nfs,No second ancestry* 
13564,EE,3.0,3.0,3.0,2.7,0.0,0.0,Russian nfs,No answer*
13570,EE,2.0,3.0,3.0,1.2000000000000002,6.0,6.0,Estonian nfs,No answer*
13576,EE,3.0,3.0,4.0,1.5,5.0,5.0,Estonian nfs,No second ancestry* 
13583,EE,3.0,3.0,3.0,3.0,2.0,1.0,Estonian nfs,No answer*
13599,EE,1.0,2.0,3.0,1.2000000000000002,6.0,5.0,Estonian nfs,No answer*
13624,EE,2.0,2.0,2.0,1.2000000000000002,9.0,8.0,Estonian nfs,No second ancestry* 
13626,EE,2.0,3.0,2.0,1.5,8.0,5.0,Estonian nfs,No second ancestry* 
13631,EE,2.0,2.0,2.0,1.2000000000000002,6.0,5.0,Estonian nfs,No answer*
13640,EE,1.0,3.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
13645,EE,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Russian nfs,Ukrainian nfs
13681,EE,2.0,2.0,2.0,1.5,5.0,5.0,Estonian nfs,No answer*
13685,EE,3.0,3.0,3.0,0.5999999999999996,6.0,5.0,Estonian nfs,No answer*
13686,EE,1.0,4.0,2.0,1.2000000000000002,5.0,5.0,Estonian nfs,No answer*
13693,EE,2.0,1.0,2.0,1.2000000000000002,3.0,7.0,Estonian nfs,No answer*
13696,EE,1.0,1.0,1.0,0.5999999999999996,10.0,9.0,Estonian nfs,No answer*
13716,EE,2.0,4.0,3.0,0.5999999999999996,10.0,8.0,Ukrainian nfs,Estonian nfs
13730,EE,1.0,2.0,2.0,0.9000000000000004,7.0,6.0,Estonian nfs,No answer*
13731,EE,2.0,2.0,2.0,0.9000000000000004,6.0,6.0,Russian nfs,No answer*
13735,EE,1.0,2.0,2.0,1.2000000000000002,10.0,10.0,Estonian Russian,No answer*
13750,EE,1.0,4.0,4.0,1.7999999999999998,4.0,3.0,Ingrian,No answer*
13765,EE,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Estonian nfs,No answer*
13792,EE,2.0,3.0,3.0,1.5,7.0,6.0,Estonian nfs,No second ancestry* 
13800,EE,2.0,2.0,2.0,0.9000000000000004,7.0,3.0,Estonian nfs,No answer*
13817,EE,2.0,4.0,2.0,1.5,5.0,4.0,Estonian nfs,No answer*
13826,EE,3.0,3.0,4.0,1.7999999999999998,8.0,5.0,Estonian nfs,No answer*
13842,EE,3.0,3.0,3.0,0.9000000000000004,7.0,7.0,Estonian nfs,No answer*
13844,EE,2.0,3.0,3.0,2.7,1.0,4.0,Russian nfs,No answer*
13845,EE,2.0,2.0,2.0,1.5,5.0,5.0,Estonian nfs,No answer*
13859,EE,1.0,2.0,1.0,0.0,8.0,8.0,Estonian nfs,No answer*
13879,EE,3.0,4.0,4.0,0.5999999999999996,6.0,5.0,Estonian nfs,No answer*
13900,EE,2.0,2.0,3.0,1.2000000000000002,6.0,6.0,Estonian nfs,No answer*
13903,EE,2.0,2.0,2.0,1.2000000000000002,6.0,5.0,Russian nfs,Estonian nfs
13904,EE,1.0,2.0,3.0,0.0,7.0,5.0,Estonian nfs,Russian nfs
13906,EE,1.0,2.0,2.0,2.1,5.0,3.0,Estonian nfs,No answer*
13911,EE,1.0,1.0,1.0,1.2000000000000002,9.0,5.0,Estonian Russian,No answer*
13921,EE,2.0,2.0,3.0,0.5999999999999996,8.0,7.0,Estonian nfs,Moldovan
13925,EE,2.0,2.0,3.0,2.1,3.0,4.0,Russian nfs,Moldovan
13949,EE,1.0,3.0,4.0,1.7999999999999998,2.0,5.0,Estonian nfs,No answer*
13955,EE,3.0,4.0,4.0,2.7,3.0,2.0,Estonian nfs,No answer*
13958,EE,3.0,3.0,3.0,1.2000000000000002,5.0,3.0,Estonian nfs,No answer*
13966,EE,1.0,2.0,3.0,1.2000000000000002,6.0,6.0,Ukrainian nfs,No answer*
13968,EE,2.0,2.0,3.0,1.2000000000000002,5.0,3.0,Estonian nfs,No answer*
13984,EE,1.0,1.0,3.0,0.0,5.0,3.0,Russian nfs,No answer*
13986,EE,3.0,3.0,4.0,2.7,5.0,3.0,Estonian nfs,No second ancestry* 
13990,EE,1.0,3.0,3.0,2.4,5.0,5.0,Estonian nfs,No answer*
14009,EE,2.0,4.0,4.0,1.5,4.0,4.0,Estonian nfs,No answer*
14022,EE,2.0,2.0,2.0,1.5,5.0,5.0,Estonian nfs,No answer*
14034,EE,2.0,2.0,2.0,0.9000000000000004,5.0,7.0,Russian nfs,No answer*
14054,EE,2.0,2.0,4.0,1.2000000000000002,3.0,3.0,Estonian nfs,No answer*
14061,EE,4.0,4.0,4.0,1.7999999999999998,4.0,3.0,Estonian nfs,No answer*
14068,EE,2.0,2.0,3.0,0.0,9.0,5.0,Estonian nfs,No answer*
14071,EE,1.0,3.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
14093,EE,3.0,3.0,3.0,0.9000000000000004,6.0,6.0,Estonian nfs,No answer*
14141,EE,2.0,2.0,2.0,2.4,1.0,1.0,Russian nfs,No answer*
14146,EE,1.0,1.0,3.0,0.2999999999999998,10.0,9.0,Estonian nfs,No answer*
14153,EE,2.0,2.0,2.0,0.5999999999999996,5.0,5.0,Ukrainian nfs,Estonian nfs
14167,EE,1.0,1.0,1.0,0.0,10.0,9.0,Estonian nfs,No answer*
14171,EE,3.0,3.0,3.0,0.9000000000000004,7.0,6.0,Estonian nfs,No answer*
14178,EE,4.0,4.0,4.0,3.0,0.0,0.0,Estonian nfs,No answer*
14184,EE,1.0,2.0,2.0,2.1,4.0,2.0,Russian nfs,No answer*
14189,EE,2.0,1.0,1.0,0.5999999999999996,8.0,8.0,Estonian Russian,No answer*
14193,EE,1.0,2.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
14215,EE,2.0,2.0,2.0,1.5,5.0,5.0,Estonian nfs,No answer*
14226,EE,2.0,2.0,2.0,1.5,6.0,5.0,Estonian nfs,No answer*
14228,EE,2.0,3.0,4.0,2.1,3.0,3.0,Estonian nfs,No answer*
14245,EE,3.0,4.0,4.0,1.7999999999999998,7.0,4.0,Russian nfs,Estonian nfs
14255,EE,2.0,3.0,3.0,1.2000000000000002,3.0,5.0,Estonian nfs,No answer*
14258,EE,1.0,1.0,1.0,0.9000000000000004,8.0,7.0,Estonian nfs,No answer*
14274,EE,1.0,2.0,3.0,1.5,5.0,5.0,Estonian nfs,No second ancestry* 
14291,EE,1.0,2.0,3.0,1.5,4.0,4.0,Estonian nfs,No answer*
14301,EE,2.0,2.0,3.0,0.0,10.0,10.0,Estonian nfs,No answer*
14306,EE,3.0,4.0,4.0,1.2000000000000002,7.0,5.0,Russian nfs,No second ancestry* 
14319,EE,1.0,1.0,1.0,0.2999999999999998,2.0,5.0,Estonian nfs,No answer*
14338,EE,1.0,3.0,3.0,1.5,5.0,4.0,Estonian Russian,No answer*
14339,EE,1.0,1.0,1.0,1.5,7.0,5.0,Russian nfs,No answer*
14355,EE,1.0,1.0,1.0,0.5999999999999996,9.0,8.0,Estonian nfs,Russian nfs
14357,EE,2.0,2.0,2.0,0.2999999999999998,5.0,5.0,Estonian nfs,No answer*
14363,EE,2.0,2.0,2.0,1.5,8.0,2.0,Estonian nfs,No answer*
14370,EE,1.0,2.0,2.0,1.2000000000000002,8.0,5.0,Estonian nfs,No answer*
14372,EE,2.0,2.0,3.0,0.0,10.0,10.0,Estonian nfs,No answer*
14378,EE,2.0,3.0,3.0,2.1,3.0,4.0,Estonian nfs,No answer*
14379,EE,2.0,2.0,2.0,1.7999999999999998,6.0,6.0,Estonian nfs,No answer*
14383,EE,2.0,2.0,3.0,0.9000000000000004,7.0,7.0,Estonian nfs,No answer*
14404,EE,2.0,2.0,2.0,0.0,8.0,7.0,Russian nfs,No answer*
14442,EE,1.0,4.0,4.0,3.0,0.0,0.0,Estonian nfs,No answer*
14446,EE,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Estonian nfs,No answer*
14448,EE,2.0,2.0,2.0,1.7999999999999998,4.0,4.0,Estonian nfs,No answer*
14450,EE,1.0,1.0,1.0,0.9000000000000004,5.0,6.0,Estonian Russian,No answer*
14456,EE,3.0,3.0,4.0,2.1,5.0,4.0,Estonian nfs,No answer*
14457,EE,3.0,3.0,4.0,0.9000000000000004,2.0,2.0,Estonian nfs,No answer*
14476,EE,2.0,2.0,2.0,1.5,5.0,5.0,Estonian nfs,No answer*
14488,EE,2.0,2.0,2.0,0.2999999999999998,9.0,9.0,Estonian nfs,No answer*
14489,EE,2.0,2.0,2.0,1.5,4.0,5.0,Estonian nfs,No answer*
14494,EE,1.0,2.0,3.0,2.1,4.0,8.0,Russian nfs,Norwegian nfs
14535,EE,2.0,2.0,2.0,1.5,5.0,4.0,Estonian nfs,No answer*
14553,EE,2.0,2.0,2.0,0.0,10.0,7.0,Estonian nfs,No answer*
14582,EE,2.0,2.0,2.0,1.7999999999999998,3.0,5.0,Estonian Russian,No answer*
14588,EE,3.0,4.0,3.0,2.1,2.0,8.0,Russian nfs,No answer*
14598,EE,2.0,4.0,4.0,3.0,1.0,1.0,Russian nfs,No answer*
14604,EE,2.0,2.0,2.0,1.7999999999999998,4.0,3.0,Estonian nfs,No answer*
14643,EE,4.0,4.0,4.0,2.1,3.0,3.0,Estonian nfs,No answer*
14649,EE,2.0,3.0,3.0,0.9000000000000004,7.0,9.0,Estonian nfs,No answer*
14651,EE,2.0,2.0,3.0,1.7999999999999998,4.0,4.0,Estonian nfs,No answer*
14653,EE,2.0,3.0,1.0,1.2000000000000002,7.0,6.0,Estonian nfs,No answer*
14669,EE,1.0,3.0,2.0,1.2000000000000002,6.0,6.0,Estonian nfs,No answer*
14676,EE,4.0,3.0,3.0,2.1,1.0,1.0,Estonian nfs,No answer*
14679,EE,2.0,2.0,2.0,0.9000000000000004,8.0,7.0,Estonian nfs,No answer*
14698,EE,1.0,3.0,3.0,0.5999999999999996,9.0,7.0,Estonian nfs,No answer*
14704,EE,2.0,2.0,2.0,1.2000000000000002,9.0,5.0,Estonian nfs,No answer*
14710,EE,3.0,3.0,3.0,1.5,2.0,3.0,Estonian nfs,Latvian nfs
14714,EE,3.0,3.0,3.0,1.7999999999999998,7.0,4.0,Estonian nfs,No answer*
14720,EE,2.0,1.0,2.0,0.2999999999999998,5.0,7.0,Russian nfs,No answer*
14721,EE,3.0,4.0,4.0,2.1,0.0,0.0,Estonian nfs,Ingrian
14723,EE,3.0,3.0,3.0,0.0,6.0,5.0,Estonian nfs,No answer*
14754,EE,1.0,2.0,3.0,3.0,5.0,5.0,Estonian nfs,No answer*
14769,EE,4.0,3.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
14774,EE,2.0,2.0,2.0,1.7999999999999998,5.0,5.0,Estonian nfs,No answer*
14782,EE,3.0,4.0,3.0,2.1,3.0,2.0,Estonian nfs,No answer*
14783,EE,2.0,2.0,3.0,1.2000000000000002,5.0,5.0,Estonian nfs,No answer*
14804,EE,2.0,4.0,4.0,1.5,3.0,3.0,Estonian nfs,No answer*
14808,EE,1.0,3.0,3.0,0.9000000000000004,6.0,7.0,Ukrainian nfs,No answer*
14812,EE,2.0,2.0,2.0,1.2000000000000002,8.0,7.0,Russian nfs,No second ancestry* 
14830,EE,3.0,3.0,3.0,2.1,6.0,6.0,Russian nfs,No answer*
14833,EE,2.0,2.0,4.0,2.4,2.0,2.0,Estonian nfs,No answer*
14858,EE,3.0,4.0,4.0,3.0,0.0,0.0,Russian nfs,No answer*
14873,EE,4.0,4.0,4.0,3.0,0.0,0.0,Estonian nfs,No answer*
14879,EE,1.0,2.0,2.0,0.5999999999999996,7.0,7.0,Estonian Russian,No answer*
14882,EE,2.0,3.0,3.0,2.7,0.0,1.0,Estonian Russian,No second ancestry* 
14899,EE,3.0,3.0,3.0,3.0,4.0,7.0,Russian nfs,No answer*
14934,EE,3.0,3.0,3.0,3.0,1.0,5.0,Russian nfs,No second ancestry* 
14936,EE,2.0,2.0,2.0,0.9000000000000004,9.0,6.0,Russian nfs,Estonian nfs
14944,EE,1.0,2.0,3.0,1.2000000000000002,6.0,4.0,Estonian nfs,No answer*
14949,EE,2.0,3.0,3.0,0.5999999999999996,5.0,7.0,Russian nfs,No answer*
14976,EE,4.0,4.0,3.0,2.7,0.0,0.0,Estonian nfs,No answer*
14988,EE,2.0,2.0,2.0,1.5,7.0,5.0,Estonian nfs,No second ancestry* 
14990,EE,2.0,2.0,2.0,0.5999999999999996,10.0,7.0,Estonian nfs,No second ancestry* 
14992,EE,3.0,3.0,3.0,1.5,5.0,6.0,Russian nfs,No answer*
15005,EE,2.0,2.0,2.0,2.7,2.0,3.0,Russian nfs,No answer*
15016,EE,1.0,2.0,3.0,0.9000000000000004,5.0,1.0,Russian nfs,No answer*
15037,EE,1.0,3.0,2.0,2.7,2.0,1.0,Estonian nfs,No answer*
15062,EE,1.0,1.0,1.0,1.5,2.0,2.0,Russian nfs,No answer*
15066,EE,2.0,2.0,2.0,1.5,5.0,5.0,Estonian nfs,No answer*
15094,EE,1.0,2.0,3.0,0.5999999999999996,7.0,6.0,Estonian nfs,Russian nfs
15097,EE,2.0,2.0,2.0,1.5,7.0,5.0,Estonian nfs,No answer*
15099,EE,2.0,2.0,2.0,1.5,5.0,7.0,Estonian nfs,No answer*
15117,EE,2.0,4.0,4.0,3.0,5.0,5.0,Russian nfs,No answer*
15125,EE,2.0,2.0,3.0,2.1,3.0,4.0,Estonian nfs,No second ancestry* 
15127,EE,2.0,2.0,3.0,0.5999999999999996,10.0,10.0,Russian nfs,No answer*
15128,EE,2.0,3.0,4.0,0.9000000000000004,6.0,3.0,Estonian nfs,No answer*
15134,EE,1.0,3.0,4.0,2.7,0.0,0.0,Estonian nfs,No answer*
15185,EE,2.0,3.0,4.0,2.4,2.0,1.0,Estonian nfs,No answer*
15192,EE,2.0,2.0,2.0,2.1,3.0,1.0,Estonian Russian,No answer*
15241,EE,3.0,3.0,3.0,1.5,5.0,5.0,Ukrainian nfs,No answer*
15242,EE,2.0,2.0,4.0,2.1,4.0,1.0,Estonian nfs,No answer*
15253,EE,2.0,4.0,4.0,1.7999999999999998,4.0,4.0,Estonian nfs,No answer*
15275,EE,3.0,3.0,3.0,0.9000000000000004,8.0,5.0,Estonian nfs,No answer*
15282,EE,1.0,1.0,1.0,0.2999999999999998,9.0,10.0,Estonian nfs,No answer*
15292,EE,3.0,4.0,3.0,0.5999999999999996,7.0,6.0,Estonian nfs,No answer*
15303,EE,1.0,2.0,3.0,1.2000000000000002,6.0,6.0,Estonian nfs,No answer*
15310,EE,3.0,3.0,4.0,2.1,4.0,3.0,Estonian nfs,No answer*
15311,EE,3.0,3.0,4.0,1.5,3.0,3.0,Russian nfs,No answer*
15312,EE,2.0,4.0,4.0,1.5,5.0,5.0,Estonian Russian,No answer*
15325,EE,1.0,1.0,1.0,1.2000000000000002,7.0,5.0,Estonian nfs,No answer*
15327,EE,2.0,3.0,3.0,1.5,5.0,3.0,Estonian nfs,No answer*
15330,EE,2.0,2.0,2.0,0.9000000000000004,6.0,5.0,Estonian nfs,No answer*
15345,EE,2.0,2.0,2.0,1.5,7.0,5.0,Estonian nfs,No answer*
15349,EE,2.0,2.0,2.0,0.5999999999999996,7.0,5.0,Estonian nfs,No answer*
15353,EE,2.0,3.0,3.0,1.5,8.0,5.0,Russian nfs,No answer*
15373,EE,1.0,1.0,1.0,0.0,5.0,6.0,Estonian nfs,No second ancestry* 
15394,EE,1.0,4.0,4.0,1.7999999999999998,4.0,3.0,Estonian nfs,No answer*
15412,EE,3.0,3.0,3.0,3.0,5.0,5.0,Estonian nfs,No answer*
15440,EE,2.0,2.0,2.0,1.5,5.0,5.0,Russian nfs,No answer*
15446,EE,3.0,3.0,3.0,2.7,6.0,2.0,Estonian nfs,No answer*
15450,EE,3.0,3.0,3.0,1.5,5.0,6.0,Russian nfs,No answer*
15457,EE,2.0,4.0,4.0,2.1,6.0,5.0,Finnish nfs,Estonian nfs
15470,EE,1.0,2.0,3.0,0.2999999999999998,8.0,7.0,Russian nfs,No answer*
15473,EE,3.0,3.0,3.0,2.1,4.0,4.0,Estonian nfs,No answer*
15480,EE,2.0,3.0,3.0,1.2000000000000002,5.0,5.0,Estonian nfs,No answer*
15567,EE,2.0,3.0,3.0,0.9000000000000004,6.0,5.0,Estonian nfs,No answer*
15578,EE,2.0,3.0,3.0,1.2000000000000002,4.0,4.0,Estonian nfs,No answer*
15579,EE,2.0,3.0,3.0,2.4,3.0,0.0,Estonian nfs,No answer*
15586,EE,3.0,3.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
15590,EE,2.0,4.0,4.0,2.4,2.0,2.0,Estonian nfs,No answer*
15593,EE,1.0,1.0,2.0,1.5,6.0,5.0,Estonian nfs,No answer*
15617,EE,1.0,1.0,1.0,1.5,5.0,8.0,Estonian nfs,No answer*
15622,EE,2.0,2.0,2.0,1.5,7.0,6.0,Estonian nfs,No answer*
15631,EE,3.0,4.0,4.0,3.0,0.0,5.0,Russian nfs,No answer*
15639,EE,2.0,4.0,4.0,1.2000000000000002,4.0,5.0,Estonian nfs,No answer*
15647,EE,2.0,2.0,2.0,0.9000000000000004,7.0,6.0,Estonian nfs,Polish nfs
15654,EE,2.0,2.0,4.0,1.5,5.0,5.0,Estonian nfs,No answer*
15671,EE,2.0,3.0,3.0,2.1,5.0,2.0,Russian nfs,No answer*
15674,EE,1.0,2.0,2.0,0.9000000000000004,8.0,7.0,Estonian nfs,Estonian Russian
15677,EE,2.0,2.0,3.0,1.5,7.0,6.0,Estonian nfs,No second ancestry* 
15707,EE,2.0,2.0,2.0,0.2999999999999998,10.0,9.0,Russian nfs,No answer*
15713,EE,1.0,1.0,2.0,0.5999999999999996,6.0,5.0,Estonian nfs,No answer*
15725,EE,2.0,2.0,2.0,0.9000000000000004,7.0,7.0,Estonian nfs,No answer*
15798,EE,2.0,3.0,4.0,2.1,4.0,4.0,Estonian nfs,No answer*
15831,EE,4.0,4.0,4.0,3.0,0.0,0.0,Estonian nfs,No answer*
15862,EE,2.0,2.0,2.0,2.1,5.0,4.0,Russian nfs,No answer*
15863,EE,2.0,2.0,3.0,1.5,5.0,3.0,Estonian nfs,No answer*
15880,EE,2.0,2.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
15885,EE,1.0,2.0,2.0,0.5999999999999996,5.0,3.0,Russian nfs,No answer*
15909,EE,3.0,4.0,4.0,0.0,5.0,5.0,Estonian nfs,No second ancestry* 
15912,EE,2.0,2.0,2.0,1.5,6.0,5.0,Estonian nfs,No answer*
15932,EE,2.0,2.0,2.0,0.9000000000000004,6.0,6.0,Russian nfs,No answer*
15943,EE,2.0,2.0,2.0,0.0,10.0,5.0,Russian nfs,No answer*
15955,EE,3.0,3.0,3.0,1.5,7.0,5.0,Estonian nfs,No answer*
15964,EE,2.0,2.0,2.0,0.5999999999999996,5.0,5.0,Russian nfs,No answer*
15968,EE,2.0,2.0,2.0,0.5999999999999996,8.0,7.0,Estonian nfs,No answer*
16009,EE,2.0,2.0,3.0,2.1,4.0,3.0,Estonian nfs,Russian nfs
16013,EE,1.0,3.0,3.0,1.5,5.0,4.0,Estonian nfs,No answer*
16044,EE,2.0,2.0,2.0,0.0,6.0,7.0,Estonian nfs,No answer*
16061,EE,2.0,2.0,2.0,0.9000000000000004,8.0,6.0,Estonian nfs,No answer*
16102,EE,2.0,2.0,3.0,2.1,5.0,3.0,Russian nfs,No second ancestry* 
16106,EE,1.0,2.0,2.0,0.9000000000000004,5.0,6.0,Estonian nfs,No answer*
16107,EE,2.0,2.0,3.0,2.7,1.0,2.0,Russian nfs,No second ancestry* 
16109,EE,2.0,3.0,4.0,2.4,1.0,1.0,Estonian nfs,No answer*
16113,EE,3.0,3.0,3.0,2.1,1.0,5.0,Russian nfs,No second ancestry* 
16138,EE,1.0,2.0,3.0,2.4,5.0,5.0,Estonian nfs,No answer*
16155,EE,1.0,1.0,1.0,0.5999999999999996,7.0,7.0,Estonian nfs,No answer*
16161,EE,3.0,4.0,4.0,2.4,3.0,2.0,Russian nfs,No second ancestry* 
16163,EE,4.0,4.0,4.0,2.7,0.0,0.0,Russian nfs,No answer*
16165,EE,3.0,3.0,3.0,1.5,4.0,4.0,Estonian nfs,No answer*
16171,EE,3.0,3.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
16173,EE,2.0,2.0,2.0,1.5,6.0,5.0,Estonian nfs,No answer*
16178,EE,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Estonian nfs,No answer*
16183,EE,3.0,2.0,3.0,0.9000000000000004,8.0,6.0,Estonian nfs,No answer*
16186,EE,1.0,2.0,2.0,0.9000000000000004,5.0,6.0,Estonian nfs,No answer*
16229,EE,2.0,3.0,3.0,1.7999999999999998,5.0,5.0,Russian nfs,No second ancestry* 
16233,EE,2.0,2.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
16248,EE,2.0,3.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
16254,EE,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Estonian nfs,No answer*
16261,EE,1.0,1.0,1.0,0.0,10.0,10.0,Estonian nfs,No answer*
16287,EE,3.0,3.0,3.0,1.5,3.0,5.0,Estonian nfs,No answer*
16291,EE,3.0,3.0,3.0,2.1,2.0,2.0,Estonian nfs,No answer*
16303,EE,1.0,3.0,3.0,1.5,5.0,4.0,Estonian nfs,No answer*
16311,EE,2.0,2.0,2.0,0.2999999999999998,9.0,5.0,Estonian nfs,No answer*
16312,EE,2.0,2.0,2.0,0.9000000000000004,8.0,7.0,Estonian nfs,No answer*
16317,EE,3.0,3.0,3.0,1.7999999999999998,4.0,4.0,Estonian nfs,No answer*
16330,EE,2.0,2.0,2.0,0.9000000000000004,8.0,8.0,Estonian nfs,No answer*
16334,EE,3.0,3.0,3.0,1.5,2.0,3.0,Russian nfs,No answer*
16342,EE,1.0,4.0,4.0,3.0,0.0,0.0,Estonian nfs,No answer*
16365,EE,2.0,2.0,4.0,1.2000000000000002,6.0,7.0,Estonian nfs,No answer*
16394,EE,2.0,2.0,2.0,0.5999999999999996,7.0,5.0,Estonian nfs,No answer*
16396,EE,3.0,3.0,3.0,1.5,5.0,8.0,Ukrainian nfs,No answer*
16398,EE,3.0,3.0,4.0,1.7999999999999998,5.0,5.0,Estonian nfs,No answer*
16419,EE,3.0,3.0,3.0,1.2000000000000002,2.0,1.0,Estonian nfs,No answer*
16438,EE,2.0,2.0,3.0,3.0,0.0,0.0,Estonian nfs,No answer*
16443,EE,2.0,3.0,3.0,0.9000000000000004,10.0,7.0,Russian nfs,No answer*
16453,EE,1.0,2.0,2.0,0.5999999999999996,8.0,6.0,Estonian nfs,No answer*
16457,EE,2.0,3.0,3.0,1.7999999999999998,5.0,5.0,Estonian Russian,No answer*
16462,EE,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Estonian nfs,No answer*
16497,EE,2.0,2.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
16498,EE,1.0,2.0,3.0,0.9000000000000004,8.0,8.0,Estonian nfs,No answer*
16500,EE,3.0,3.0,3.0,1.5,2.0,0.0,Estonian nfs,No second ancestry* 
16507,EE,2.0,2.0,3.0,0.9000000000000004,7.0,7.0,Estonian Russian,No answer*
16509,EE,1.0,2.0,3.0,1.5,5.0,5.0,Estonian nfs,No answer*
16510,EE,3.0,4.0,3.0,3.0,0.0,0.0,Estonian nfs,No answer*
